Nicotine Experiment Craving Levels 
Nicotine_wLikertFaces_cravePlot_40min_10Puff
LMP_NIC_19	FP
Craving Level:	12	10:55:08 at 645.225 s
Craving Level:	12	10:55:08 at 645.4009 s
Craving Level:	13	10:55:08 at 645.5777 s
Craving Level:	14	10:55:08 at 645.81 s
Craving Level:	15	10:55:09 at 645.9884 s
Craving Level:	15	10:55:09 at 646.1769 s
Craving Level:	16	10:55:09 at 646.4222 s
Craving Level:	17	10:55:09 at 646.6126 s
Craving Level:	18	10:55:09 at 646.7821 s
Craving Level:	19	10:55:10 at 647.0196 s
Craving Level:	20	10:55:10 at 647.1985 s
Craving Level:	20	10:55:10 at 647.378 s
Craving Level:	21	10:55:10 at 647.6028 s
Craving Level:	22	10:55:10 at 647.7767 s
Craving Level:	23	10:55:11 at 648.0062 s
Craving Level:	24	10:55:11 at 648.1836 s
Craving Level:	25	10:55:11 at 648.3872 s
Craving Level:	26	10:55:11 at 648.6156 s
Craving Level:	26	10:55:11 at 648.8133 s
Craving Level:	27	10:55:12 at 648.995 s
Craving Level:	28	10:55:12 at 649.1952 s
Craving Level:	29	10:55:12 at 649.387 s
Craving Level:	30	10:55:12 at 649.6137 s
Craving Level:	31	10:55:12 at 649.7942 s
Craving Level:	32	10:55:13 at 649.9764 s
Craving Level:	33	10:55:13 at 650.2053 s
Craving Level:	34	10:55:13 at 650.3922 s
Craving Level:	35	10:55:13 at 650.6319 s
Craving Level:	36	10:55:13 at 650.8 s
Craving Level:	36	10:55:14 at 650.9783 s
Craving Level:	36	10:55:14 at 651.2038 s
Craving Level:	36	10:55:14 at 651.3766 s
Craving Level:	36	10:55:14 at 651.6055 s
Craving Level:	36	10:55:14 at 651.7855 s
Craving Level:	36	10:55:15 at 651.9814 s
Craving Level:	36	10:55:15 at 652.2051 s
Craving Level:	36	10:55:15 at 652.3891 s
Craving Level:	36	10:55:15 at 652.5782 s
Craving Level:	36	10:55:15 at 652.7991 s
Craving Level:	36	10:55:16 at 652.9772 s
Craving Level:	36	10:55:16 at 653.2115 s
Craving Level:	36	10:55:16 at 653.3824 s
Craving Level:	36	10:55:16 at 653.5867 s
Craving Level:	36	10:55:16 at 653.819 s
Craving Level:	36	10:55:17 at 654 s
Craving Level:	36	10:55:17 at 654.1917 s
Craving Level:	36	10:55:17 at 654.3765 s
Craving Level:	36	10:55:17 at 654.6075 s
Craving Level:	36	10:55:17 at 654.7896 s
Craving Level:	36	10:55:18 at 654.9759 s
Craving Level:	36	10:55:18 at 655.2035 s
Craving Level:	36	10:55:18 at 655.3798 s
Craving Level:	36	10:55:18 at 655.6083 s
Craving Level:	36	10:55:18 at 655.777 s
Craving Level:	36	10:55:19 at 656.0041 s
Craving Level:	36	10:55:19 at 656.177 s
Craving Level:	36	10:55:19 at 656.4004 s
Craving Level:	36	10:55:19 at 656.5949 s
Craving Level:	36	10:55:19 at 656.8204 s
Craving Level:	36	10:55:20 at 657.0121 s
Craving Level:	36	10:55:20 at 657.2013 s
Craving Level:	36	10:55:20 at 657.3771 s
Craving Level:	36	10:55:20 at 657.6168 s
Craving Level:	36	10:55:20 at 657.7901 s
Craving Level:	36	10:55:21 at 657.9768 s
Craving Level:	36	10:55:21 at 658.2088 s
Craving Level:	36	10:55:21 at 658.3884 s
Craving Level:	36	10:55:21 at 658.6182 s
Craving Level:	36	10:55:21 at 658.7968 s
Craving Level:	36	10:55:22 at 659.0245 s
Craving Level:	36	10:55:22 at 659.2221 s
Craving Level:	36	10:55:22 at 659.4123 s
Craving Level:	36	10:55:22 at 659.5817 s
Craving Level:	36	10:55:22 at 659.8178 s
Craving Level:	37	10:55:23 at 659.997 s
Craving Level:	37	10:55:23 at 660.18 s
Craving Level:	38	10:55:23 at 660.4143 s
Craving Level:	39	10:55:23 at 660.5843 s
Craving Level:	40	10:55:23 at 660.7765 s
Craving Level:	41	10:55:24 at 661.0148 s
Craving Level:	42	10:55:24 at 661.197 s
Craving Level:	42	10:55:24 at 661.3923 s
Craving Level:	42	10:55:24 at 661.6461 s
Craving Level:	42	10:55:24 at 661.7761 s
Craving Level:	42	10:55:25 at 662.0106 s
Craving Level:	42	10:55:25 at 662.1828 s
Craving Level:	42	10:55:25 at 662.4126 s
Craving Level:	42	10:55:25 at 662.6004 s
Craving Level:	42	10:55:25 at 662.7765 s
Craving Level:	42	10:55:26 at 663.0089 s
Craving Level:	42	10:55:26 at 663.1938 s
Craving Level:	42	10:55:26 at 663.3831 s
Craving Level:	42	10:55:26 at 663.6065 s
Craving Level:	42	10:55:26 at 663.7767 s
Craving Level:	42	10:55:27 at 664.0142 s
Craving Level:	42	10:55:27 at 664.2015 s
Craving Level:	42	10:55:27 at 664.3776 s
Craving Level:	42	10:55:27 at 664.6022 s
Craving Level:	42	10:55:27 at 664.7857 s
Craving Level:	42	10:55:28 at 664.9767 s
Craving Level:	42	10:55:28 at 665.2184 s
Craving Level:	42	10:55:28 at 665.4073 s
Craving Level:	42	10:55:28 at 665.5786 s
Craving Level:	42	10:55:28 at 665.8176 s
Craving Level:	42	10:55:29 at 665.9975 s
Craving Level:	42	10:55:29 at 666.1813 s
Craving Level:	42	10:55:29 at 666.4149 s
Craving Level:	42	10:55:29 at 666.6006 s
Craving Level:	42	10:55:29 at 666.7857 s
Craving Level:	42	10:55:30 at 666.9767 s
Craving Level:	42	10:55:30 at 667.1759 s
Craving Level:	42	10:55:30 at 667.3969 s
Craving Level:	42	10:55:30 at 667.6248 s
Craving Level:	42	10:55:30 at 667.7962 s
Craving Level:	42	10:55:31 at 667.9824 s
Craving Level:	42	10:55:31 at 668.2132 s
Craving Level:	42	10:55:31 at 668.3978 s
Craving Level:	42	10:55:31 at 668.5805 s
Craving Level:	42	10:55:31 at 668.8 s
Craving Level:	42	10:55:32 at 669.0261 s
Craving Level:	42	10:55:32 at 669.2111 s
Craving Level:	42	10:55:32 at 669.3863 s
Craving Level:	42	10:55:32 at 669.6202 s
Craving Level:	42	10:55:32 at 669.7898 s
Craving Level:	42	10:55:33 at 669.9755 s
Craving Level:	42	10:55:33 at 670.2061 s
Craving Level:	42	10:55:33 at 670.399 s
Craving Level:	42	10:55:33 at 670.587 s
Craving Level:	42	10:55:33 at 670.8087 s
Craving Level:	42	10:55:34 at 670.9954 s
Craving Level:	42	10:55:34 at 671.1766 s
Craving Level:	42	10:55:34 at 671.3973 s
Craving Level:	42	10:55:34 at 671.5762 s
Craving Level:	42	10:55:34 at 671.8052 s
Craving Level:	42	10:55:35 at 671.9761 s
Craving Level:	42	10:55:35 at 672.219 s
Craving Level:	42	10:55:35 at 672.4046 s
Craving Level:	42	10:55:35 at 672.5775 s
Craving Level:	42	10:55:35 at 672.7786 s
Craving Level:	42	10:55:36 at 673.0058 s
Craving Level:	42	10:55:36 at 673.1775 s
Craving Level:	42	10:55:36 at 673.4035 s
Craving Level:	42	10:55:36 at 673.5775 s
Craving Level:	42	10:55:36 at 673.814 s
Craving Level:	42	10:55:37 at 673.9973 s
Craving Level:	42	10:55:37 at 674.1886 s
Craving Level:	42	10:55:37 at 674.4102 s
Craving Level:	42	10:55:37 at 674.5841 s
Craving Level:	42	10:55:37 at 674.8125 s
Craving Level:	42	10:55:38 at 674.9822 s
Craving Level:	42	10:55:38 at 675.1786 s
Craving Level:	42	10:55:38 at 675.4078 s
Craving Level:	42	10:55:38 at 675.5942 s
Craving Level:	42	10:55:38 at 675.8177 s
Craving Level:	42	10:55:39 at 675.9969 s
Craving Level:	42	10:55:39 at 676.2244 s
Craving Level:	42	10:55:39 at 676.399 s
Craving Level:	42	10:55:39 at 676.5848 s
Craving Level:	42	10:55:39 at 676.8221 s
Craving Level:	42	10:55:40 at 676.9912 s
Craving Level:	42	10:55:40 at 677.1795 s
Craving Level:	42	10:55:40 at 677.4066 s
Craving Level:	42	10:55:40 at 677.5791 s
Craving Level:	42	10:55:40 at 677.8078 s
Craving Level:	42	10:55:41 at 677.9869 s
Craving Level:	42	10:55:41 at 678.2137 s
Craving Level:	42	10:55:41 at 678.3873 s
Craving Level:	42	10:55:41 at 678.6131 s
Craving Level:	42	10:55:41 at 678.7911 s
Craving Level:	42	10:55:42 at 679.0052 s
Craving Level:	42	10:55:42 at 679.1769 s
Craving Level:	42	10:55:42 at 679.4135 s
Craving Level:	42	10:55:42 at 679.6014 s
Craving Level:	42	10:55:42 at 679.7845 s
Craving Level:	42	10:55:43 at 680.0196 s
Craving Level:	42	10:55:43 at 680.1908 s
Craving Level:	42	10:55:43 at 680.3759 s
Craving Level:	42	10:55:43 at 680.5765 s
Craving Level:	42	10:55:43 at 680.8113 s
Craving Level:	42	10:55:44 at 680.9821 s
Craving Level:	42	10:55:44 at 681.2173 s
Craving Level:	42	10:55:44 at 681.387 s
Craving Level:	42	10:55:44 at 681.6321 s
Craving Level:	42	10:55:44 at 681.8015 s
Craving Level:	42	10:55:45 at 681.9763 s
Craving Level:	42	10:55:45 at 682.1773 s
Craving Level:	42	10:55:45 at 682.4072 s
Craving Level:	42	10:55:45 at 682.5822 s
Craving Level:	42	10:55:45 at 682.8232 s
Craving Level:	42	10:55:46 at 682.996 s
Craving Level:	42	10:55:46 at 683.2214 s
Craving Level:	42	10:55:46 at 683.3922 s
Craving Level:	42	10:55:46 at 683.5785 s
Craving Level:	42	10:55:46 at 683.8075 s
Craving Level:	42	10:55:47 at 683.9754 s
Craving Level:	42	10:55:47 at 684.2077 s
Craving Level:	42	10:55:47 at 684.381 s
Craving Level:	42	10:55:47 at 684.6144 s
Craving Level:	42	10:55:47 at 684.7856 s
Craving Level:	42	10:55:48 at 684.9761 s
Craving Level:	42	10:55:48 at 685.1998 s
Craving Level:	42	10:55:48 at 685.3768 s
Craving Level:	42	10:55:48 at 685.598 s
Craving Level:	42	10:55:48 at 685.8225 s
Craving Level:	42	10:55:49 at 685.9941 s
Craving Level:	42	10:55:49 at 686.2256 s
Craving Level:	42	10:55:49 at 686.4082 s
Craving Level:	42	10:55:49 at 686.5795 s
Craving Level:	42	10:55:49 at 686.8135 s
Craving Level:	42	10:55:50 at 686.9858 s
Craving Level:	42	10:55:50 at 687.1763 s
Craving Level:	42	10:55:50 at 687.4054 s
Craving Level:	42	10:55:50 at 687.5822 s
Craving Level:	42	10:55:50 at 687.8135 s
Craving Level:	42	10:55:51 at 687.9846 s
Craving Level:	42	10:55:51 at 688.2204 s
Craving Level:	42	10:55:51 at 688.4001 s
Craving Level:	42	10:55:51 at 688.5759 s
Craving Level:	42	10:55:51 at 688.7955 s
Craving Level:	42	10:55:52 at 689.0212 s
Craving Level:	42	10:55:52 at 689.1925 s
Craving Level:	42	10:55:52 at 689.3809 s
Craving Level:	42	10:55:52 at 689.6096 s
Craving Level:	42	10:55:52 at 689.7776 s
Craving Level:	42	10:55:53 at 690.0095 s
Craving Level:	42	10:55:53 at 690.1827 s
Craving Level:	42	10:55:53 at 690.4191 s
Craving Level:	42	10:55:53 at 690.5887 s
Craving Level:	42	10:55:53 at 690.8236 s
Craving Level:	42	10:55:54 at 690.9926 s
Craving Level:	42	10:55:54 at 691.2219 s
Craving Level:	42	10:55:54 at 691.4001 s
Craving Level:	42	10:55:54 at 691.5761 s
Craving Level:	42	10:55:54 at 691.7999 s
Craving Level:	42	10:55:55 at 691.9784 s
Craving Level:	42	10:55:55 at 692.1872 s
Craving Level:	42	10:55:55 at 692.4216 s
Craving Level:	42	10:55:55 at 692.5969 s
Craving Level:	42	10:55:55 at 692.7758 s
Craving Level:	42	10:55:56 at 692.9757 s
Craving Level:	42	10:55:56 at 693.201 s
Craving Level:	42	10:55:56 at 693.3777 s
Craving Level:	42	10:55:56 at 693.6105 s
Craving Level:	42	10:55:56 at 693.7916 s
Craving Level:	42	10:55:57 at 694.0217 s
Craving Level:	42	10:55:57 at 694.1937 s
Craving Level:	42	10:55:57 at 694.4209 s
Craving Level:	42	10:55:57 at 694.5916 s
Craving Level:	42	10:55:57 at 694.8262 s
Craving Level:	42	10:55:58 at 694.9979 s
Craving Level:	42	10:55:58 at 695.1782 s
Craving Level:	42	10:55:58 at 695.3983 s
Craving Level:	42	10:55:58 at 695.6035 s
Craving Level:	42	10:55:58 at 695.7975 s
Craving Level:	42	10:55:59 at 696.0237 s
Craving Level:	42	10:55:59 at 696.1934 s
Craving Level:	42	10:55:59 at 696.376 s
Craving Level:	42	10:55:59 at 696.6166 s
Craving Level:	42	10:55:59 at 696.7849 s
Craving Level:	42	10:56:00 at 697.0096 s
Craving Level:	42	10:56:00 at 697.19 s
Craving Level:	42	10:56:00 at 697.415 s
Craving Level:	42	10:56:00 at 697.5937 s
Craving Level:	42	10:56:00 at 697.8224 s
Craving Level:	42	10:56:01 at 697.9996 s
Craving Level:	42	10:56:01 at 698.204 s
Craving Level:	42	10:56:01 at 698.3801 s
Craving Level:	42	10:56:01 at 698.6212 s
Craving Level:	42	10:56:01 at 698.7945 s
Craving Level:	42	10:56:02 at 699.0183 s
Craving Level:	42	10:56:02 at 699.1996 s
Craving Level:	42	10:56:02 at 699.376 s
Craving Level:	42	10:56:02 at 699.6174 s
Craving Level:	42	10:56:02 at 699.7862 s
Craving Level:	42	10:56:03 at 699.9794 s
Craving Level:	42	10:56:03 at 700.2185 s
Craving Level:	42	10:56:03 at 700.3877 s
Craving Level:	42	10:56:03 at 700.6125 s
Craving Level:	42	10:56:03 at 700.7849 s
Craving Level:	42	10:56:04 at 701.0351 s
Craving Level:	42	10:56:04 at 701.2086 s
Craving Level:	42	10:56:04 at 701.3782 s
Craving Level:	42	10:56:04 at 701.5807 s
Craving Level:	42	10:56:04 at 701.8006 s
Craving Level:	42	10:56:05 at 701.9773 s
Craving Level:	42	10:56:05 at 702.2215 s
Craving Level:	42	10:56:05 at 702.3933 s
Craving Level:	42	10:56:05 at 702.5772 s
Craving Level:	42	10:56:05 at 702.804 s
Craving Level:	42	10:56:06 at 702.9927 s
Craving Level:	42	10:56:06 at 703.2223 s
Craving Level:	42	10:56:06 at 703.3991 s
Craving Level:	42	10:56:06 at 703.5765 s
Craving Level:	42	10:56:06 at 703.7999 s
Craving Level:	42	10:56:07 at 704.0252 s
Craving Level:	42	10:56:07 at 704.1959 s
Craving Level:	42	10:56:07 at 704.426 s
Craving Level:	42	10:56:07 at 704.6247 s
Craving Level:	42	10:56:07 at 704.7991 s
Craving Level:	42	10:56:08 at 704.982 s
Craving Level:	42	10:56:08 at 705.2227 s
Craving Level:	42	10:56:08 at 705.392 s
Craving Level:	42	10:56:08 at 705.6172 s
Craving Level:	42	10:56:08 at 705.7857 s
Craving Level:	42	10:56:09 at 706.0247 s
Craving Level:	42	10:56:09 at 706.1985 s
Craving Level:	42	10:56:09 at 706.3822 s
Craving Level:	42	10:56:09 at 706.6221 s
Craving Level:	42	10:56:09 at 706.7971 s
Craving Level:	42	10:56:10 at 706.9766 s
Craving Level:	42	10:56:10 at 707.1854 s
Craving Level:	42	10:56:10 at 707.4163 s
Craving Level:	42	10:56:10 at 707.6036 s
Craving Level:	42	10:56:10 at 707.7885 s
Craving Level:	42	10:56:11 at 708.0223 s
Craving Level:	42	10:56:11 at 708.192 s
Craving Level:	42	10:56:11 at 708.4263 s
Craving Level:	42	10:56:11 at 708.5977 s
Craving Level:	42	10:56:11 at 708.7788 s
Craving Level:	42	10:56:12 at 709.0054 s
Craving Level:	42	10:56:12 at 709.1836 s
Craving Level:	43	10:56:12 at 709.4237 s
Craving Level:	44	10:56:12 at 709.5985 s
Craving Level:	44	10:56:12 at 709.7856 s
Craving Level:	45	10:56:13 at 710.0187 s
Craving Level:	46	10:56:13 at 710.2184 s
Craving Level:	47	10:56:13 at 710.3889 s
Craving Level:	47	10:56:13 at 710.6145 s
Craving Level:	48	10:56:13 at 710.8053 s
Craving Level:	49	10:56:14 at 710.9759 s
Craving Level:	50	10:56:14 at 711.2133 s
Craving Level:	51	10:56:14 at 711.386 s
Craving Level:	51	10:56:14 at 711.6181 s
Craving Level:	51	10:56:14 at 711.7948 s
Craving Level:	52	10:56:15 at 711.9799 s
Craving Level:	53	10:56:15 at 712.2185 s
Craving Level:	54	10:56:15 at 712.3898 s
Craving Level:	54	10:56:15 at 712.5771 s
Craving Level:	55	10:56:15 at 712.8057 s
Craving Level:	56	10:56:16 at 712.9885 s
Craving Level:	57	10:56:16 at 713.2169 s
Craving Level:	57	10:56:16 at 713.4018 s
Craving Level:	57	10:56:16 at 713.5864 s
Craving Level:	58	10:56:16 at 713.8177 s
Craving Level:	58	10:56:17 at 713.9944 s
Craving Level:	58	10:56:17 at 714.1769 s
Craving Level:	58	10:56:17 at 714.4029 s
Craving Level:	59	10:56:17 at 714.5774 s
Craving Level:	60	10:56:17 at 714.8023 s
Craving Level:	60	10:56:18 at 714.983 s
Craving Level:	60	10:56:18 at 715.2221 s
Craving Level:	60	10:56:18 at 715.3983 s
Craving Level:	60	10:56:18 at 715.5815 s
Craving Level:	61	10:56:18 at 715.8086 s
Craving Level:	61	10:56:19 at 715.9819 s
Craving Level:	62	10:56:19 at 716.2122 s
Craving Level:	63	10:56:19 at 716.3873 s
Craving Level:	64	10:56:19 at 716.6165 s
Craving Level:	64	10:56:19 at 716.7879 s
Craving Level:	64	10:56:20 at 716.9813 s
Craving Level:	64	10:56:20 at 717.2046 s
Craving Level:	64	10:56:20 at 717.3771 s
Craving Level:	64	10:56:20 at 717.6121 s
Craving Level:	64	10:56:20 at 717.7969 s
Craving Level:	64	10:56:21 at 718.0223 s
Craving Level:	64	10:56:21 at 718.211 s
Craving Level:	64	10:56:21 at 718.3934 s
Craving Level:	64	10:56:21 at 718.6216 s
Craving Level:	64	10:56:21 at 718.8197 s
Craving Level:	64	10:56:22 at 719.0018 s
Craving Level:	64	10:56:22 at 719.1753 s
Craving Level:	64	10:56:22 at 719.3792 s
Craving Level:	64	10:56:22 at 719.6051 s
Craving Level:	64	10:56:22 at 719.7759 s
Craving Level:	64	10:56:23 at 720.0136 s
Craving Level:	64	10:56:23 at 720.1906 s
Craving Level:	64	10:56:23 at 720.3759 s
Craving Level:	64	10:56:23 at 720.6058 s
Craving Level:	65	10:56:23 at 720.8023 s
Craving Level:	66	10:56:24 at 720.9774 s
Craving Level:	66	10:56:24 at 721.2028 s
Craving Level:	66	10:56:24 at 721.4033 s
Craving Level:	66	10:56:24 at 721.577 s
Craving Level:	66	10:56:24 at 721.8027 s
Craving Level:	66	10:56:25 at 721.9826 s
Craving Level:	66	10:56:25 at 722.2132 s
Craving Level:	66	10:56:25 at 722.4038 s
Craving Level:	66	10:56:25 at 722.5754 s
Craving Level:	66	10:56:25 at 722.8089 s
Craving Level:	66	10:56:26 at 722.981 s
Craving Level:	66	10:56:26 at 723.2131 s
Craving Level:	66	10:56:26 at 723.3833 s
Craving Level:	66	10:56:26 at 723.6258 s
Craving Level:	66	10:56:26 at 723.7971 s
Craving Level:	66	10:56:27 at 723.9812 s
Craving Level:	66	10:56:27 at 724.2045 s
Craving Level:	66	10:56:27 at 724.3823 s
Craving Level:	66	10:56:27 at 724.611 s
Craving Level:	66	10:56:27 at 724.8006 s
Craving Level:	66	10:56:28 at 724.9759 s
Craving Level:	66	10:56:28 at 725.2057 s
Craving Level:	66	10:56:28 at 725.3765 s
Craving Level:	66	10:56:28 at 725.6062 s
Craving Level:	66	10:56:28 at 725.7841 s
Craving Level:	66	10:56:29 at 726.0215 s
Craving Level:	66	10:56:29 at 726.2031 s
Craving Level:	66	10:56:29 at 726.3815 s
Craving Level:	66	10:56:29 at 726.6193 s
Craving Level:	66	10:56:29 at 726.7882 s
Craving Level:	66	10:56:30 at 727.0144 s
Craving Level:	66	10:56:30 at 727.1858 s
Craving Level:	66	10:56:30 at 727.431 s
Craving Level:	66	10:56:30 at 727.6158 s
Craving Level:	66	10:56:30 at 727.7862 s
Craving Level:	66	10:56:31 at 728.0099 s
Craving Level:	66	10:56:31 at 728.194 s
Craving Level:	66	10:56:31 at 728.4211 s
Craving Level:	66	10:56:31 at 728.6007 s
Craving Level:	66	10:56:31 at 728.7918 s
Craving Level:	66	10:56:32 at 728.9762 s
Craving Level:	66	10:56:32 at 729.2019 s
Craving Level:	66	10:56:32 at 729.3773 s
Craving Level:	66	10:56:32 at 729.6099 s
Craving Level:	66	10:56:32 at 729.778 s
Craving Level:	66	10:56:33 at 729.9816 s
Craving Level:	66	10:56:33 at 730.2052 s
Craving Level:	66	10:56:33 at 730.3933 s
Craving Level:	66	10:56:33 at 730.6284 s
Craving Level:	66	10:56:33 at 730.7973 s
Craving Level:	66	10:56:34 at 731.0404 s
Craving Level:	66	10:56:34 at 731.2162 s
Craving Level:	66	10:56:34 at 731.399 s
Craving Level:	66	10:56:34 at 731.5763 s
Craving Level:	66	10:56:34 at 731.804 s
Craving Level:	66	10:56:35 at 731.9771 s
Craving Level:	66	10:56:35 at 732.2022 s
Craving Level:	66	10:56:35 at 732.3763 s
Craving Level:	66	10:56:35 at 732.6036 s
Craving Level:	66	10:56:35 at 732.7903 s
Craving Level:	66	10:56:36 at 733.0123 s
Craving Level:	66	10:56:36 at 733.1956 s
Craving Level:	66	10:56:36 at 733.4198 s
Craving Level:	66	10:56:36 at 733.6192 s
Craving Level:	66	10:56:36 at 733.7993 s
Craving Level:	66	10:56:37 at 733.9757 s
Craving Level:	66	10:56:37 at 734.2341 s
Craving Level:	66	10:56:37 at 734.4038 s
Craving Level:	66	10:56:37 at 734.5765 s
Craving Level:	66	10:56:37 at 734.8136 s
Craving Level:	66	10:56:38 at 734.9868 s
Craving Level:	66	10:56:38 at 735.2131 s
Craving Level:	66	10:56:38 at 735.3931 s
Craving Level:	66	10:56:38 at 735.5813 s
Craving Level:	66	10:56:38 at 735.8174 s
Craving Level:	66	10:56:39 at 735.9956 s
Craving Level:	66	10:56:39 at 736.1805 s
Craving Level:	66	10:56:39 at 736.4079 s
Craving Level:	66	10:56:39 at 736.5782 s
Craving Level:	66	10:56:39 at 736.8191 s
Craving Level:	66	10:56:40 at 736.988 s
Craving Level:	66	10:56:40 at 737.2181 s
Craving Level:	66	10:56:40 at 737.3909 s
Craving Level:	66	10:56:40 at 737.6219 s
Craving Level:	66	10:56:40 at 737.7941 s
Craving Level:	66	10:56:41 at 738.0219 s
Craving Level:	66	10:56:41 at 738.192 s
Craving Level:	66	10:56:41 at 738.4178 s
Craving Level:	66	10:56:41 at 738.6012 s
Craving Level:	66	10:56:41 at 738.7866 s
Craving Level:	66	10:56:42 at 739.0084 s
Craving Level:	66	10:56:42 at 739.1785 s
Craving Level:	66	10:56:42 at 739.4102 s
Craving Level:	66	10:56:42 at 739.6082 s
Craving Level:	66	10:56:42 at 739.7881 s
Craving Level:	66	10:56:43 at 739.9766 s
Craving Level:	66	10:56:43 at 740.2309 s
Craving Level:	66	10:56:43 at 740.4041 s
Craving Level:	66	10:56:43 at 740.5903 s
Craving Level:	66	10:56:43 at 740.8154 s
Craving Level:	66	10:56:44 at 740.9941 s
Craving Level:	66	10:56:44 at 741.2229 s
Craving Level:	66	10:56:44 at 741.407 s
Craving Level:	66	10:56:44 at 741.5765 s
Craving Level:	66	10:56:44 at 741.8174 s
Craving Level:	66	10:56:45 at 742.0051 s
Craving Level:	66	10:56:45 at 742.1973 s
Craving Level:	66	10:56:45 at 742.3886 s
Craving Level:	66	10:56:45 at 742.5812 s
Craving Level:	66	10:56:45 at 742.8168 s
Craving Level:	66	10:56:46 at 742.9987 s
Craving Level:	66	10:56:46 at 743.1757 s
Craving Level:	66	10:56:46 at 743.4133 s
Craving Level:	66	10:56:46 at 743.5887 s
Craving Level:	66	10:56:46 at 743.7763 s
Craving Level:	66	10:56:47 at 744.0193 s
Craving Level:	66	10:56:47 at 744.193 s
Craving Level:	66	10:56:47 at 744.3756 s
Craving Level:	66	10:56:47 at 744.6132 s
